signal_id,holding_days,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,exit_reason
S3_bb_lower_break,1,2022-12-19,2022-12-20,3817.659912109375,3821.6201171875,26.167888759085937,-96.27362405859573,-0.09627362405859596,time_stop
S3_bb_lower_break,1,2023-03-13,2023-03-14,3855.760009765625,3919.2900390625,25.90931480358717,1444.5733092051253,1.4445733092051327,time_stop
S3_bb_lower_break,1,2023-08-17,2023-08-18,4370.35986328125,4369.7099609375,22.85855239048788,-214.6411707467231,-0.21464117074672107,time_stop
S3_bb_lower_break,1,2023-09-22,2023-09-25,4320.06005859375,4337.43994140625,23.12470163496269,201.70250008500437,0.20170250008499924,time_stop
S3_bb_lower_break,1,2023-09-27,2023-09-28,4274.509765625,4299.7001953125,23.371124497944145,388.33973991470003,0.3883397399147004,time_stop
S3_bb_lower_break,1,2023-10-27,2023-10-30,4117.3701171875,4166.81982421875,24.263084701343253,998.8024279254755,0.9988024279254715,time_stop
S3_bb_lower_break,1,2024-04-16,2024-04-17,5051.41015625,5022.2099609375,19.776675583647805,-776.7055066849753,-0.7767055066849715,time_stop
S3_bb_lower_break,1,2024-07-26,2024-07-29,5459.10009765625,5463.5400390625,18.29973770640145,-118.63168639718143,-0.11863168639718591,time_stop
S3_bb_lower_break,1,2024-08-05,2024-08-06,5186.330078125,5240.02978515625,19.26219473023139,833.5396397783337,0.8335396397783246,time_stop
S3_bb_lower_break,1,2024-11-01,2024-11-04,5728.7998046875,5712.68994140625,17.438224987083373,-480.44669278936584,-0.48044669278937135,time_stop
S3_bb_lower_break,1,2024-12-19,2024-12-20,5867.080078125,5930.85009765625,17.02722624710211,884.9405239901865,0.8849405239901964,time_stop
S3_bb_lower_break,1,2025-02-26,2025-02-27,5956.06005859375,5861.56982421875,16.772849655194165,-1783.085824361056,-1.7830858243610526,time_stop
S3_bb_lower_break,1,2025-02-28,2025-03-03,5954.5,5849.72021484375,16.777244084322767,-1955.9583144388178,-1.9559583144388215,time_stop
S3_bb_lower_break,1,2025-03-04,2025-03-05,5778.14990234375,5842.6298828125,17.28928836885629,913.897963565907,0.9138979635659128,time_stop
S3_bb_lower_break,1,2025-03-07,2025-03-10,5770.2001953125,5614.56005859375,17.31310812773101,-2891.72010131073,-2.891720101310735,time_stop
S3_bb_lower_break,1,2025-03-11,2025-03-12,5572.06982421875,5599.2998046875,17.928723625445006,287.9103955561352,0.2879103955561346,time_stop
S3_bb_lower_break,1,2025-04-04,2025-04-07,5074.080078125,5062.25,19.688317559429514,-432.4816203431637,-0.4324816203431614,time_stop
S3_bb_lower_break,1,2025-10-13,2025-10-14,6654.72021484375,6644.31005859375,15.011915854443705,-355.9203130671467,-0.35592031306714844,time_stop
S3_bb_lower_break,1,2025-11-19,2025-11-20,6642.16015625,6538.759765625,15.040302785547562,-1753.418209760951,-1.7534182097609485,time_stop
S3_bb_lower_break,1,2025-11-21,2025-11-24,6602.990234375,6705.1201171875,15.129524102583481,1343.831147281955,1.3438311472819597,time_stop
S3_bb_lower_break,1,2026-01-21,2026-01-22,6875.6201171875,6913.35009765625,14.529613067244973,347.8536154282237,0.34785361542821747,time_stop
S3_bb_lower_break,1,2026-02-06,2026-02-09,6932.2998046875,6964.81982421875,14.410816426685587,268.37119182523656,0.26837119182523406,time_stop
S3_bb_lower_break,1,2026-03-09,2026-03-10,6795.990234375,6781.47998046875,14.6998592485893,-412.88559119328465,-0.4128855911932794,time_stop
S3_bb_lower_break,1,2026-03-13,2026-03-16,6632.18994140625,6699.3798828125,15.06291297183773,811.2639639450509,0.8112639639450414,time_stop
S3_bb_lower_break,1,2026-03-23,2026-03-24,6581.0,6556.3701171875,15.180079000167135,-573.3098830919415,-0.5733098830919436,time_stop
S3_bb_lower_break,1,2026-03-30,2026-03-31,6343.72021484375,6528.52001953125,15.747872938397002,2707.4934396158787,2.707493439615871,time_stop
S3_bb_lower_break,1,2026-06-11,2026-06-12,7394.2998046875,7431.4599609375,13.510420531876434,301.7470888295722,0.3017470888295737,time_stop
S3_bb_lower_break,1,2026-07-30,2026-07-31,7437.6298828125,7489.72021484375,13.431711643914609,499.16245716004255,0.4991624571600406,time_stop
S3_bb_lower_break,5,2000-01-31,2000-02-07,1394.4599609375,1424.239990234375,71.64070873210066,1931.5287426857635,1.931528742685762,time_stop
S3_bb_lower_break,5,2000-02-22,2000-02-29,1352.1700439453125,1366.4200439453125,73.88131422333174,851.9557191546165,0.8519557191546179,time_stop
S3_bb_lower_break,5,2000-04-14,2000-04-24,1356.56005859375,1429.8599853515625,73.64222414425151,5192.771466619791,5.192771466619783,time_stop
S3_bb_lower_break,5,2000-05-24,2000-06-01,1399.050048828125,1448.81005859375,71.40566556841796,3349.793269589226,3.3497932695892185,time_stop
S3_bb_lower_break,5,2000-07-31,2000-08-07,1430.8299560546875,1479.3199462890625,69.81968715245549,3182.370192441304,3.1823701924412973,time_stop
S3_bb_lower_break,5,2000-09-18,2000-09-25,1444.510009765625,1439.030029296875,69.15846842508826,-578.4082689621207,-0.5784082689621162,time_stop
S3_bb_lower_break,5,2000-10-11,2000-10-18,1364.5899658203125,1342.1300048828125,73.20887768659925,-1842.4244643863085,-1.8424244643863052,time_stop
S3_bb_lower_break,5,2000-12-21,2000-12-29,1274.8599853515625,1320.280029296875,78.36162484349283,3355.8290557733358,3.3558290557733406,time_stop
S3_bb_lower_break,5,2001-02-12,2001-02-20,1330.31005859375,1278.93994140625,75.0953503318638,-4053.599489637607,-4.053599489637605,time_stop
S3_bb_lower_break,5,2001-03-13,2001-03-20,1197.6600341796875,1142.6199951171875,83.41273570886452,-4786.249391294356,-4.786249391294362,time_stop
S3_bb_lower_break,5,2001-03-22,2001-03-29,1117.5799560546875,1147.949951171875,89.38966680538014,2512.2487808618175,2.5122487808618255,time_stop
S3_bb_lower_break,5,2001-06-15,2001-06-22,1214.3599853515625,1225.3499755859375,82.26563877693846,703.3942684162079,0.7033942684162131,time_stop
S3_bb_lower_break,5,2001-07-09,2001-07-16,1198.780029296875,1202.449951171875,83.33480493389158,105.72619155196939,0.10572619155198026,time_stop
S3_bb_lower_break,5,2001-07-25,2001-08-01,1190.489990234375,1215.9300537109375,83.91511118916027,1932.8707497395505,1.932870749739557,time_stop
S3_bb_lower_break,5,2001-08-20,2001-08-27,1171.4100341796875,1179.2099609375,85.28192262759447,464.72735771021763,0.4647273577102151,time_stop
S3_bb_lower_break,5,2001-08-31,2001-09-10,1133.5799560546875,1092.5400390625,88.12796959448039,-3812.9479920908316,-3.8129479920908316,time_stop
S3_bb_lower_break,5,2001-09-18,2001-09-25,1032.739990234375,1012.27001953125,96.73306044576438,-2177.9429902352467,-2.1779429902352487,time_stop
S3_bb_lower_break,5,2001-12-14,2001-12-21,1123.0899658203125,1144.8900146484375,88.95111072168845,1737.3992186915393,1.7373992186915377,time_stop
S3_bb_lower_break,5,2002-01-17,2002-01-25,1138.8800048828125,1133.280029296875,87.71784513889973,-690.5267732378376,-0.6905267732378428,time_stop
S3_bb_lower_break,5,2002-01-30,2002-02-06,1113.5699462890625,1083.510009765625,89.71156255879023,-2893.8273518598735,-2.893827351859879,time_stop
S3_bb_lower_break,5,2002-04-04,2002-04-11,1126.3399658203125,1103.68994140625,88.69444655401423,-2206.722648260516,-2.2067226482605173,time_stop
S3_bb_lower_break,5,2002-04-12,2002-04-19,1111.010009765625,1125.1700439453125,89.91827168251571,1072.1723548022617,1.0721723548022588,time_stop
S3_bb_lower_break,5,2002-04-29,2002-05-06,1065.449951171875,1052.6700439453125,93.76329670879524,-1396.8881467620445,-1.396888146762043,time_stop
S3_bb_lower_break,5,2002-05-07,2002-05-14,1049.489990234375,1097.280029296875,95.18918791954361,4344.745714193463,4.344745714193454,time_stop
S3_bb_lower_break,5,2002-06-04,2002-06-11,1040.68994140625,1013.5999755859375,95.99410537696579,-2797.6767563800527,-2.797676756380052,time_stop
S3_bb_lower_break,5,2002-06-26,2002-07-03,973.530029296875,953.989990234375,102.61635172389293,-2202.9225934151586,-2.2029225934151575,time_stop
S3_bb_lower_break,5,2002-07-11,2002-07-18,927.3699951171875,881.5599975585938,107.72410195078179,-5129.7062063198355,-5.12970620631984,time_stop
S3_bb_lower_break,5,2002-07-19,2002-07-26,847.75,852.8400268554688,117.84146257752865,399.4161931979415,0.3994161931979434,time_stop
S3_bb_lower_break,5,2002-09-20,2002-09-27,845.3900146484375,827.3699951171875,118.17042804987967,-2327.1041878537294,-2.3271041878537346,time_stop
S3_bb_lower_break,5,2003-01-28,2003-02-04,858.5399780273438,848.2000122070312,116.36045199623561,-1401.7601331808999,-1.401760133180896,time_stop
S3_bb_lower_break,5,2003-03-11,2003-03-18,800.72998046875,866.4500122070312,124.76128325008895,7991.315979609456,7.991315979609448,time_stop
S3_bb_lower_break,5,2003-08-06,2003-08-13,967.0800170898438,984.030029296875,103.30075912510452,1549.3979792377638,1.5493979792377655,time_stop
S3_bb_lower_break,5,2003-09-29,2003-10-06,1006.5800170898438,1034.3499755859375,99.24705259788918,2553.5302451713296,2.5535302451713315,time_stop
S3_bb_lower_break,5,2004-03-11,2004-03-18,1106.780029296875,1122.3199462890625,90.26192852753707,1201.4600141956296,1.2014600141956322,time_stop
S3_bb_lower_break,5,2004-04-30,2004-05-07,1107.300048828125,1098.699951171875,90.21953896401065,-974.9211485469424,-0.9749211485469478,time_stop
S3_bb_lower_break,5,2004-05-10,2004-05-17,1087.1199951171875,1084.0999755859375,91.89427142247628,-477.0451718115567,-0.47704517181155204,time_stop
S3_bb_lower_break,5,2004-07-07,2004-07-14,1118.3299560546875,1111.469970703125,89.32971826359152,-811.9879579888923,-0.8119879579888911,time_stop
S3_bb_lower_break,5,2004-08-06,2004-08-13,1063.969970703125,1064.800048828125,93.89372129937172,-121.9390147988658,-0.12193901479886637,time_stop
S3_bb_lower_break,5,2005-03-23,2005-03-31,1172.530029296875,1180.5899658203125,85.20046173999185,486.2234032783313,0.4862234032783297,time_stop
S3_bb_lower_break,5,2005-04-15,2005-04-22,1142.6199951171875,1152.1199951171875,87.43072966253678,629.9611400621277,0.6299611400621297,time_stop
S3_bb_lower_break,5,2005-08-17,2005-08-24,1220.239990234375,1209.5899658203125,81.86922302137616,-1070.8375145142213,-1.0708375145142224,time_stop
S3_bb_lower_break,5,2005-10-06,2005-10-13,1191.489990234375,1176.8399658203125,83.84468247227895,-1426.8985183631885,-1.4268985183631844,time_stop
S3_bb_lower_break,5,2006-01-03,2006-01-10,1268.800048828125,1289.68994140625,78.73588907280428,1443.33928070907,1.4433392807090772,time_stop
S3_bb_lower_break,5,2006-04-12,2006-04-20,1288.1199951171875,1311.4599609375,77.55496403967507,1608.5198798715035,1.608519879871495,time_stop
S3_bb_lower_break,5,2006-05-18,2006-05-25,1261.81005859375,1272.8800048828125,79.17205859924402,675.7538060516536,0.6757538060516488,time_stop
S3_bb_lower_break,5,2006-06-13,2006-06-20,1223.68994140625,1240.1199951171875,81.63840897907185,1140.181921157055,1.1401819211570574,time_stop
S3_bb_lower_break,5,2007-02-28,2007-03-07,1406.8199462890625,1391.969970703125,71.01129050922144,-1253.2616142576408,-1.2532616142576392,time_stop
S3_bb_lower_break,5,2007-07-27,2007-08-03,1458.949951171875,1433.06005859375,68.47397322975814,-1970.8112273047207,-1.9708112273047251,time_stop
S3_bb_lower_break,5,2007-08-06,2007-08-13,1467.6700439453125,1452.9200439453125,68.06713832732716,-1202.7864998379428,-1.2027864998379378,time_stop
S3_bb_lower_break,5,2007-10-22,2007-10-29,1506.3299560546875,1540.97998046875,66.3201973103913,2095.898259694357,2.095898259694362,time_stop
S3_bb_lower_break,5,2007-11-08,2007-11-15,1474.77001953125,1451.1500244140625,67.73944315185685,-1798.2055109715564,-1.7982055109715511,time_stop
S3_bb_lower_break,5,2008-01-07,2008-01-14,1416.1800537109375,1416.25,70.54194813598959,-194.87098645233525,-0.19487098645233347,time_stop
S3_bb_lower_break,5,2008-01-18,2008-01-28,1325.18994140625,1353.9599609375,75.38549514953989,1966.8731258571993,1.9668731258571936,time_stop
S3_bb_lower_break,5,2008-03-07,2008-03-14,1293.3699951171875,1288.1400146484375,77.24015577696183,-603.3607414107876,-0.6033607414107856,time_stop
S3_bb_lower_break,5,2008-06-09,2008-06-16,1361.760009765625,1360.1400146484375,73.3610174947742,-318.5258454435047,-0.3185258454435069,time_stop
S3_bb_lower_break,5,2008-06-23,2008-06-30,1318.0,1280.0,75.79673740523515,-3077.195945177716,-3.077195945177713,time_stop
S3_bb_lower_break,5,2008-09-05,2008-09-12,1242.31005859375,1251.699951171875,80.41478792595723,554.5309342969273,0.5545309342969373,time_stop
S3_bb_lower_break,5,2008-09-16,2008-09-23,1213.5999755859375,1188.219970703125,82.3171571438663,-2286.9208402005083,-2.2869208402005126,time_stop
S3_bb_lower_break,5,2008-09-30,2008-10-07,1166.3599853515625,996.22998046875,85.65117215504283,-14757.062702419284,-14.757062702419288,time_stop
S3_bb_lower_break,5,2008-11-20,2008-11-28,752.4400024414062,896.239990234375,132.76819357817078,18873.172351419456,18.873172351419456,time_stop
S3_bb_lower_break,5,2009-01-21,2009-01-28,840.239990234375,874.0900268554688,118.8947218189817,3820.7658971394667,3.8207658971394665,time_stop
S3_bb_lower_break,5,2009-02-18,2009-02-25,788.4199829101562,764.9000244140625,126.70924388719348,-3177.016160941104,-3.177016160941104,time_stop
S3_bb_lower_break,5,2009-03-03,2009-03-10,696.3300170898438,719.5999755859375,143.46659981370635,3135.323161617205,3.1353231616171984,time_stop
S3_bb_lower_break,5,2010-01-25,2010-02-01,1096.780029296875,1089.18994140625,91.08490055580606,-890.4512581268577,-0.8904512581268564,time_stop
S3_bb_lower_break,5,2010-05-05,2010-05-12,1165.8699951171875,1171.6700439453125,85.68716951160447,296.69257754383307,0.2966925775438334,time_stop
S3_bb_lower_break,5,2010-05-21,2010-05-28,1087.68994140625,1089.4100341796875,91.84611909800445,-41.97433791716417,-0.0419743379171611,time_stop
S3_bb_lower_break,5,2010-07-01,2010-07-09,1027.3699951171875,1077.9599609375,97.2386777644842,4714.58188333292,4.714581883332913,time_stop
S3_bb_lower_break,5,2010-08-25,2010-09-01,1055.3299560546875,1080.2900390625,94.66243171336934,2160.619171333618,2.160619171333611,time_stop
S3_bb_lower_break,5,2011-03-11,2011-03-18,1304.280029296875,1279.2099609375,76.59405776070581,-2118.098245519022,-2.118098245519018,time_stop
S3_bb_lower_break,5,2011-05-24,2011-06-01,1316.280029296875,1314.550048828125,75.89578028731785,-330.96711914022404,-0.33096711914022414,time_stop
S3_bb_lower_break,5,2011-06-06,2011-06-13,1286.1700439453125,1271.8299560546875,77.67254444339058,-1312.5174826928899,-1.3125174826928876,time_stop
S3_bb_lower_break,5,2011-08-03,2011-08-10,1260.3399658203125,1120.760009765625,79.26440691347777,-11252.4589110506,-11.2524589110506,time_stop
S3_bb_lower_break,5,2011-08-11,2011-08-18,1172.6400146484375,1140.6500244140625,85.1924705384119,-2922.381194065701,-2.922381194065704,time_stop
S3_bb_lower_break,5,2011-09-23,2011-09-30,1136.4300537109375,1131.4200439453125,87.9069499912315,-639.7744630446571,-0.6397744630446622,time_stop
S3_bb_lower_break,5,2011-10-04,2011-10-11,1123.949951171875,1195.5400390625,88.88305017135336,6156.982028580083,6.1569820285800825,time_stop
S3_bb_lower_break,5,2011-11-22,2011-11-30,1188.0400390625,1246.9599609375,84.08815916585822,4749.713101096071,4.749713101096065,time_stop
S3_bb_lower_break,5,2012-04-11,2012-04-18,1368.7099609375,1385.1400146484375,72.98850943677883,998.2057253970268,0.9982057253970167,time_stop
S3_bb_lower_break,5,2012-05-15,2012-05-22,1330.6600341796875,1316.6300048828125,75.07559957768278,-1252.0597484939867,-1.2520597484939833,time_stop
S3_bb_lower_break,5,2012-06-04,2012-06-11,1278.1800537109375,1308.9300537109375,78.15808078843052,2201.1574234598065,2.2011574234598097,time_stop
S3_bb_lower_break,5,2012-10-24,2012-11-02,1408.75,1414.199951171875,70.9140017037089,186.29116904059762,0.18629116904058662,time_stop
S3_bb_lower_break,5,2012-11-09,2012-11-16,1379.8499755859375,1359.8800048828125,72.39924750346752,-1644.1652405211594,-1.644165240521156,time_stop
S3_bb_lower_break,5,2013-02-26,2013-03-05,1496.93994140625,1539.7900390625,66.73621107754805,2656.9933089189735,2.6569933089189757,time_stop
S3_bb_lower_break,5,2013-06-06,2013-06-13,1622.56005859375,1636.3599853515625,61.56943120286218,649.0037876783622,0.6490037876783594,time_stop
S3_bb_lower_break,5,2013-06-21,2013-06-28,1592.4300537109375,1606.280029296875,62.73437233070085,668.2004558539506,0.6682004558539401,time_stop
S3_bb_lower_break,5,2013-08-16,2013-08-23,1655.8299560546875,1663.5,60.332342421277275,262.4887661769479,0.26248876617693817,time_stop
S3_bb_lower_break,5,2013-10-09,2013-10-16,1656.4000244140625,1721.5400390625,60.311578379406704,3724.9682022056413,3.7249682022056474,time_stop
S3_bb_lower_break,5,2013-12-13,2013-12-20,1775.3199462890625,1818.3199462890625,56.2716033855871,2217.4590668344827,2.217459066834482,time_stop
S3_bb_lower_break,5,2014-01-27,2014-02-03,1781.56005859375,1741.8900146484375,56.07450583448457,-2422.0538323552073,-2.4220538323552088,time_stop
S3_bb_lower_break,5,2014-02-04,2014-02-11,1755.199951171875,1819.75,56.91664920193321,3470.4983128327312,3.470498312832726,time_stop
S3_bb_lower_break,5,2014-04-14,2014-04-22,1830.6099853515625,1879.550048828125,54.57202828537747,2468.2875700026125,2.468287570002614,time_stop
S3_bb_lower_break,5,2014-08-01,2014-08-08,1925.1500244140625,1931.5899658203125,51.89211159296816,134.04777614700288,0.13404777614700603,time_stop
S3_bb_lower_break,5,2014-09-26,2014-10-03,1982.8499755859375,1967.9000244140625,50.382076874262346,-952.2565794188538,-0.9522565794188531,time_stop
S3_bb_lower_break,5,2014-10-08,2014-10-15,1968.8900146484375,1862.489990234375,50.73929938028456,-5593.064229922071,-5.593064229922073,time_stop
S3_bb_lower_break,5,2014-12-11,2014-12-18,2035.3299560546875,2061.22998046875,49.08299983642342,1070.1794433845173,1.0701794433845224,time_stop
S3_bb_lower_break,5,2015-03-11,2015-03-18,2040.239990234375,2099.5,48.96487686658067,2698.9572224047324,2.698957222404741,time_stop
S3_bb_lower_break,5,2015-06-09,2015-06-16,2080.14990234375,2096.2900390625,48.025433064963394,574.5617187898531,0.5745617187898455,time_stop
S3_bb_lower_break,5,2015-06-30,2015-07-08,2063.110107421875,2046.6800537109375,48.422088351328036,-994.5821346958755,-0.9945821346958761,time_stop
S3_bb_lower_break,5,2015-07-09,2015-07-16,2051.31005859375,2124.2900390625,48.7006337640567,3350.816929815495,3.350816929815492,time_stop
S3_bb_lower_break,5,2015-08-21,2015-08-28,1970.8900146484375,1988.8699951171875,50.68781066300133,710.6542800785473,0.7106542800785487,time_stop
S3_bb_lower_break,5,2015-09-29,2015-10-06,1884.0899658203125,1979.9200439453125,53.02299874868474,4876.316714595536,4.876316714595541,time_stop
S3_bb_lower_break,5,2015-12-14,2015-12-21,2021.93994140625,2021.1500244140625,49.40804514233981,-238.78942595448547,-0.2387894259544887,time_stop
S3_bb_lower_break,5,2016-01-07,2016-01-14,1943.0899658203125,1921.8399658203125,51.41300797049054,-1291.2340927537336,-1.2912340927537347,time_stop
S3_bb_lower_break,5,2016-06-27,2016-07-05,2000.5400390625,2088.550048828125,49.93656610187889,4190.722552817666,4.190722552817672,time_stop
S3_bb_lower_break,5,2016-09-12,2016-09-19,2159.0400390625,2139.1201171875,46.270610128878666,-1120.5854317371545,-1.1205854317371533,time_stop
S3_bb_lower_break,5,2016-11-02,2016-11-09,2097.93994140625,2163.260009765625,47.6181886470672,2907.51271443829,2.9075127144382984,time_stop
S3_bb_lower_break,5,2017-03-22,2017-03-29,2348.449951171875,2361.1298828125,42.5387391586735,339.0487165055741,0.33904871650556334,time_stop
S3_bb_lower_break,5,2017-04-17,2017-04-24,2349.010009765625,2374.14990234375,42.52859693436026,868.2949942695932,0.8682949942695917,time_stop
S3_bb_lower_break,5,2017-06-30,2017-07-10,2423.409912109375,2427.429931640625,41.22294763296782,-34.248862234584465,-0.03424886223458712,time_stop
S3_bb_lower_break,5,2017-08-11,2017-08-18,2441.320068359375,2425.550048828125,40.92052541362803,-844.4723673170978,-0.8444723673170951,time_stop
S3_bb_lower_break,5,2018-02-06,2018-02-13,2695.139892578125,2662.93994140625,37.06675864032318,-1392.1544702999665,-1.3921544702999666,time_stop
S3_bb_lower_break,5,2018-03-23,2018-04-02,2588.260009765625,2581.8798828125,38.59739729516053,-445.81023830871686,-0.44581023830871924,time_stop
S3_bb_lower_break,5,2018-06-28,2018-07-06,2716.31005859375,2759.820068359375,36.777870620491235,1398.8051045464244,1.398805104546419,time_stop
S3_bb_lower_break,5,2018-10-11,2018-10-18,2728.3701171875,2768.780029296875,36.6153034996148,1278.3413752810511,1.2783413752810446,time_stop
S3_bb_lower_break,5,2018-10-25,2018-11-01,2705.570068359375,2740.3701171875,36.92386350233322,1083.867100751227,1.0838671007512346,time_stop
S3_bb_lower_break,5,2018-12-18,2018-12-26,2546.159912109375,2467.699951171875,39.23559530765581,-3275.1450517232124,-3.275145051723216,time_stop
S3_bb_lower_break,5,2019-05-14,2019-05-21,2834.409912109375,2864.360107421875,35.24546660428308,854.7528002696081,0.8547528002696092,time_stop
S3_bb_lower_break,5,2019-06-03,2019-06-10,2744.449951171875,2886.72998046875,36.40077307929873,4974.123757291179,4.974123757291182,time_stop
S3_bb_lower_break,5,2019-08-02,2019-08-09,2932.050048828125,2918.64990234375,34.07175806566731,-655.910182311253,-0.6559101823112479,time_stop
S3_bb_lower_break,5,2019-10-02,2019-10-09,2887.610107421875,2919.39990234375,34.59611796043096,898.9034917598551,0.8989034917598504,time_stop
S3_bb_lower_break,5,2020-02-26,2020-03-04,3116.389892578125,3130.1201171875,32.056354738544805,239.90060996711892,0.23990060996712526,time_stop
S3_bb_lower_break,5,2020-03-10,2020-03-17,2882.22998046875,2529.18994140625,34.66069695238293,-12424.177391996933,-12.424177391996938,time_stop
S3_bb_lower_break,5,2020-10-29,2020-11-05,3310.110107421875,3510.449951171875,30.180295113478408,5840.469091955601,5.840469091955591,time_stop
S3_bb_lower_break,5,2021-03-05,2021-03-12,3841.93994140625,3943.340087890625,26.002514725291064,2434.22194350433,2.4342219435043333,time_stop
S3_bb_lower_break,5,2021-05-13,2021-05-20,4112.5,4159.1201171875,24.29181760488752,931.5546962536065,0.9315546962536114,time_stop
S3_bb_lower_break,5,2021-09-21,2021-09-28,4354.18994140625,4352.6298828125,22.94344097167146,-235.55751894599152,-0.23555751894599464,time_stop
S3_bb_lower_break,5,2021-10-01,2021-10-08,4357.0400390625,4391.33984375,22.928432836158954,585.8541275024638,0.585854127502472,time_stop
S3_bb_lower_break,5,2021-11-29,2021-12-06,4655.27001953125,4591.669921875,21.4595715137828,-1563.266212894119,-1.563266212894121,time_stop
S3_bb_lower_break,5,2022-01-20,2022-01-27,4482.72998046875,4326.509765625,22.285549282549816,-3677.7720433342683,-3.677772043334271,time_stop
S3_bb_lower_break,5,2022-02-24,2022-03-03,4288.7001953125,4363.490234375,23.293794238471033,1540.6014374278905,1.540601437427891,time_stop
S3_bb_lower_break,5,2022-04-25,2022-05-02,4296.1201171875,4155.3798828125,23.253563023163455,-3469.239397824127,-3.469239397824131,time_stop
S3_bb_lower_break,5,2022-05-10,2022-05-17,4001.050048828125,4088.85009765625,24.968470446741808,1990.240491662947,1.9902404916629424,time_stop
S3_bb_lower_break,5,2022-06-14,2022-06-22,3735.47998046875,3759.889892578125,26.743577912995228,452.35537815990097,0.4523553781599077,time_stop
S3_bb_lower_break,5,2022-08-31,2022-09-08,3955.0,4006.179931640625,25.259190872338788,1091.6706986814731,1.0916706986814795,time_stop
S3_bb_lower_break,5,2022-09-26,2022-10-03,3655.0400390625,3678.429931640625,27.332149260319405,438.85653929283916,0.4388565392928312,time_stop
S3_bb_lower_break,5,2022-12-19,2022-12-27,3817.659912109375,3829.25,26.167888759085937,103.18464269908156,0.10318464269907235,time_stop
S3_bb_lower_break,5,2023-03-13,2023-03-20,3855.760009765625,3951.570068359375,25.90931480358717,2280.090396685963,2.280090396685952,time_stop
S3_bb_lower_break,5,2023-08-17,2023-08-24,4370.35986328125,4376.31005859375,22.85855239048788,-63.92336136706424,-0.06392336136706867,time_stop
S3_bb_lower_break,5,2023-09-22,2023-09-29,4320.06005859375,4288.0498046875,23.12470163496269,-939.2875430707884,-0.9392875430707881,time_stop
S3_bb_lower_break,5,2023-10-27,2023-11-03,4117.3701171875,4358.33984375,24.263084701343253,5641.022017359208,5.64102201735921,time_stop
S3_bb_lower_break,5,2024-04-16,2024-04-23,5051.41015625,5070.5498046875,19.776675583647805,178.33989951539172,0.17833989951538953,time_stop
S3_bb_lower_break,5,2024-07-26,2024-08-02,5459.10009765625,5346.56005859375,18.29973770640145,-2257.1939429157997,-2.2571939429158028,time_stop
S3_bb_lower_break,5,2024-08-05,2024-08-12,5186.330078125,5344.39013671875,19.26219473023139,2841.7388442766996,2.8417388442766978,time_stop
S3_bb_lower_break,5,2024-11-01,2024-11-08,5728.7998046875,5995.5400390625,17.438224987083373,4447.0245441182715,4.447024544118272,time_stop
S3_bb_lower_break,5,2024-12-19,2024-12-27,5867.080078125,5970.83984375,17.02722624710211,1565.1740638383314,1.5651740638383371,time_stop
S3_bb_lower_break,5,2025-02-26,2025-03-05,5956.06005859375,5842.6298828125,16.772849655194165,-2100.4449372565973,-2.100444937256596,time_stop
S3_bb_lower_break,5,2025-03-07,2025-03-14,5770.2001953125,5638.93994140625,17.31310812773101,-2470.0506455837785,-2.4700506455837767,time_stop
S3_bb_lower_break,5,2025-04-04,2025-04-11,5074.080078125,5363.35986328125,19.688317559429514,5489.936641605929,5.48993664160593,time_stop
S3_bb_lower_break,5,2025-10-13,2025-10-20,6654.72021484375,6735.1298828125,15.011915854443705,1006.0958664610108,1.0060958664610098,time_stop
S3_bb_lower_break,5,2025-11-19,2025-11-26,6642.16015625,6812.60986328125,15.040302785547562,2361.2513884542245,2.361251388454222,time_stop
S3_bb_lower_break,5,2026-01-21,2026-01-28,6875.6201171875,6978.02978515625,14.529613067244973,1286.6846772808487,1.2866846772808582,time_stop
S3_bb_lower_break,5,2026-02-06,2026-02-13,6932.2998046875,6836.169921875,14.410816426685587,-1583.7249840355882,-1.5837249840355838,time_stop
S3_bb_lower_break,5,2026-03-09,2026-03-16,6795.990234375,6699.3798828125,14.6998592485893,-1618.5386111557482,-1.618538611155751,time_stop
S3_bb_lower_break,5,2026-03-23,2026-03-30,6581.0,6343.72021484375,15.180079000167135,-3798.1241577309283,-3.798124157730931,time_stop
S3_bb_lower_break,5,2026-06-11,2026-06-18,7394.2998046875,7500.580078125,13.510420531876434,1234.6550973948727,1.2346550973948656,time_stop
S3_bb_lower_break,10,2000-01-31,2000-02-14,1394.4599609375,1389.93994140625,71.64070873210066,-523.2937850991815,-0.523293785099177,time_stop
S3_bb_lower_break,10,2000-02-22,2000-03-07,1352.1700439453125,1355.6199951171875,73.88131422333174,54.83183985768082,0.05483183985768303,time_stop
S3_bb_lower_break,10,2000-04-14,2000-05-01,1356.56005859375,1468.25,73.64222414425151,8017.070404197496,8.0170704041975,time_stop
S3_bb_lower_break,10,2000-05-24,2000-06-08,1399.050048828125,1461.6700439453125,71.40566556841796,4267.150807004427,4.267150807004438,time_stop
S3_bb_lower_break,10,2000-07-31,2000-08-14,1430.8299560546875,1491.56005859375,69.81968715245549,4036.116403453684,4.036116403453693,time_stop
S3_bb_lower_break,10,2000-09-18,2000-10-02,1444.510009765625,1436.22998046875,69.15846842508826,-771.8617103422475,-0.7718617103422476,time_stop
